"id"	"name"	"synonym"	"def"	"is_a"	"xref"	"relationship"	"comment"	"is_obsolete"	"replaced_by"	"property_value"	"other"
"MS:1002381"	"MALDI Solutions LC-MALDI"	NA	"\"Software for automated LC-MALDI analysis and reporting.\" [PSI:PI]"	"MS:1001557 ! Shimadzu Corporation software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002382"	"Shimadzu MALDI-7090"	NA	"\"Shimadzu MALDI-7090: MALDI-TOF-TOF.\" [PSI:PI]"	"MS:1000602 ! Shimadzu MALDI-TOF instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002383"	"SCiLS software"	NA	"\"SCiLS software for data acquisition and analysis.\" [PSI:MS]"	"MS:1000531 ! software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002384"	"SCiLS Lab"	NA	"\"SCiLS Lab software.\" [PSI:MS]"	"MS:1001457 ! data processing software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002385"	"SCiLS Lab format"	NA	"\"SCiLS Lab file format.\" [PSI:MS]"	"MS:1000560 ! mass spectrometer file format"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002386"	"preprocessing software"	NA	"\"Preprocessing software.\" [PSI:PI]"	"MS:1001457 ! data processing software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002387"	"PIA"	NA	"\"PIA - Protein Inference Algorithms, a toolbox for protein inference and identification analysis.\" [PSI:PI, http://www.medizinisches-proteom-center.de/pia]"	"MS:1001456 ! analysis software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002388"	"PIA XML format"	NA	"\"A compilation of search engine results in the PIA XML format.\" [PSI:PI]"	"MS:1001040 ! intermediate analysis format"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002389"	"PIA workflow parameter"	NA	"\"A parameter set for a single PIA analysis.\" [PSI:PI]"	"MS:1001302 ! search engine specific input parameter"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002390"	"PIA:FDRScore calculated"	NA	"\"Indicates whether the FDR score was calculated for the input file.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002391"	"PIA:Combined FDRScore calculated"	NA	"\"Indicates whether the combined FDR score was calculated for the PIA compilation.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002392"	"PIA:PSM sets created"	NA	"\"Indicates whether PSM sets were created.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002393"	"PIA:used top identifications for FDR"	NA	"\"The number of top identifications per spectrum used for the FDR calculation, 0 means all.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:positiveInteger \"The allowed value-type for this CV term.\""	"has_value_type xsd\:positiveInteger ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002394"	"PIA:protein score"	NA	"\"The score given to a protein by any protein inference.\" [PSI:PI]"	"MS:1002363 ! search engine specific score for proteins"	"value-type:xsd\:double \"The allowed value-type for this CV term.\""	"has_order MS:1002108 ! higher score better; has_value_type xsd\:double ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002395"	"PIA:protein inference"	NA	"\"The used algorithm for the protein inference using PIA.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002396"	"PIA:protein inference filter"	NA	"\"A filter used by PIA for the protein inference.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002397"	"PIA:protein inference scoring"	NA	"\"The used scoring method for the protein inference using PIA.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002398"	"PIA:protein inference used score"	NA	"\"The used base score for the protein inference using PIA.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002399"	"PIA:protein inference used PSMs"	NA	"\"The method to determine the PSMs used for scoring by the protein inference.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002400"	"PIA:filter"	NA	"\"A filter used for the report generation.\" [PSI:PI]"	"MS:1002389 ! PIA workflow parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002401"	"leading protein"	NA	"\"At least one protein within each group should be annotated as a leading protein to indicate it has the strongest evidence, or approximately equal evidence as other group members.\" [PSI:PI]"	"MS:1001101 ! protein group or subset relationship"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002402"	"non-leading protein"	NA	"\"Zero to many proteins within each group should be annotated as non-leading to indicate that other proteins have stronger evidence.\" [PSI:PI]"	"MS:1001101 ! protein group or subset relationship"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002403"	"group representative"	NA	"\"An arbitrary and optional flag applied to exactly one protein per group to indicate it can serve as the representative of the group, amongst leading proteins, in effect serving as a tiebreaker for approaches that require exactly one group representative.\" [PSI:PI]"	"MS:1001101 ! protein group or subset relationship"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002404"	"count of identified proteins"	NA	"\"The number of proteins that have been identified, which must match the number of groups that pass the threshold in the file.\" [PSI:PI]"	"MS:1002704 ! protein-level result list attribute"	"value-type:xsd\:int \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002405"	"protein group-level result list attribute"	NA	"\"Details describing a protein cluster.\" [PSI:PI]"	"MS:1002699 ! result list attribute"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002406"	"count of identified clusters"	NA	"\"The number of protein clusters that have been identified, which must match the number of clusters that pass the threshold in the file.\" [DOI:10.1002/pmic.201400080, PMID:25092112]"	"MS:1002405 ! protein group-level result list attribute"	"value-type:xsd\:int \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002407"	"cluster identifier"	NA	"\"An identifier applied to protein groups to indicate that they are linked by shared peptides.\" [PSI:PI]"	"MS:1002698 ! protein cluster identification attribute"	"value-type:xsd\:int \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002408"	"number of distinct protein sequences"	NA	"\"The number of protein clusters that have been identified, which must match the number of clusters that pass the threshold in the file.\" [PSI:PI]"	"MS:1002405 ! protein group-level result list attribute"	"value-type:xsd\:int \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002409"	"marginally distinguished protein"	NA	"\"Assigned to a non-leading protein that has some independent evidence to support its presence relative to the leading protein(s), e.g. the protein may have a unique peptide but not sufficient to be promoted as a leading protein of another group.\" [PSI:PI]"	"MS:1001101 ! protein group or subset relationship"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002410"	"Anubis"	NA	"\"Anubis software for selected reaction monitoring data.\" [PSI:PI, http://quantitativeproteomics.org/anubis]"	"MS:1001139 ! quantitation software name"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002411"	"TraML format"	NA	"\"The TraML format for transitions in SRM from the PSI. File extension '.TraML'.\" [PSI:PI,  http://www.psidev.info/traml]"	"MS:1002128 ! method file format"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002412"	"total XIC area"	NA	"\"Summed area of all the extracted ion chromatogram for the peptide (e.g. of all the transitions in SRM).\" [PSI:PI]"	"MS:1002737 ! peptide-level quantification datatype"	"value-type:xsd\:double \"The allowed value-type for this CV term.\""	"has_value_type xsd\:double ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002413"	"product background"	NA	"\"The background area for the quantified transition.\" [PSI:PI]"	"MS:1001805 ! quantification datatype"	"value-type:xsd\:double \"The allowed value-type for this CV term.\""	"has_value_type xsd\:double ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002414"	"postprocessing software"	NA	"\"Postprocessing software.\" [PSI:PI]"	"MS:1001457 ! data processing software"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002415"	"protein group passes threshold"	NA	"\"A Boolean attribute to determine whether the protein group has passed the threshold indicated in the file.\" [PSI:PI]"	"MS:1002346 ! protein group-level identification attribute"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002416"	"Orbitrap Fusion"	NA	"\"Thermo Scientific Orbitrap Fusion.\" [PSI:PI]"	"MS:1000494 ! Thermo Scientific instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002417"	"Orbitrap Fusion ETD"	NA	"\"Thermo Scientific Orbitrap Fusion with ETD.\" [PSI:PI]"	"MS:1000494 ! Thermo Scientific instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002418"	"TSQ Quantiva"	NA	"\"Thermo Scientific TSQ Quantiva MS.\" [PSI:PI]"	"MS:1000494 ! Thermo Scientific instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002419"	"TSQ Endura"	NA	"\"Thermo Scientific TSQ Endura MS.\" [PSI:PI]"	"MS:1000494 ! Thermo Scientific instrument model"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002420"	"PASSEL experiment URI"	NA	"\"URI that allows access to a PASSEL experiment.\" [PSI:PI]"	"MS:1000878 ! external reference identifier"	"value-type:xsd\:anyURI \"The allowed value-type for this CV term.\""	"has_value_type xsd\:anyURI ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002421"	"Paragon input parameter"	NA	"\"Search engine input parameters specific to Paragon.\" [PSI:PI]"	"MS:1001302 ! search engine specific input parameter"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002422"	"Paragon: sample type"	NA	"\"The Paragon method setting indicating the type of sample at the high level, generally meaning the type of quantitation labelling or lack thereof. 'Identification' is indicated for samples without any labels for quantitation.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002423"	"Paragon: cysteine alkylation"	NA	"\"The Paragon method setting indicating the actual cysteine alkylation agent; 'None' is indicated if there was no cysteine alkylation.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002424"	"Paragon: instrument setting"	NA	"\"The Paragon method setting (translating to a large number of lower level settings) indicating the instrument used or a category of instrument.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002425"	"Paragon: search effort"	NA	"\"The Paragon method setting that controls the two major modes of search effort of the Paragon algorithm: the Rapid mode uses a conventional database search, while the Thorough mode uses a hybrid search, starting with the same approach as the Rapid mode but then follows it with a separate tag-based approach enabling a more extensive search.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002426"	"Paragon: ID focus"	NA	"\"A Paragon method setting that allows the inclusion of large sets of features such as biological modification or substitutions.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002427"	"Paragon: FDR analysis"	NA	"\"The Paragon method setting that controls whether FDR analysis is conducted.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002428"	"Paragon: quantitation"	NA	"\"The Paragon method setting that controls whether quantitation analysis is conducted.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002429"	"Paragon: background correction"	NA	"\"The Paragon method setting that controls whether the 'Background Correction' analysis is conducted; this processing estimates a correction to the attenuation in extremity ratios that can occur in isobaric quantatitation workflows on complex samples.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002430"	"Paragon: bias correction"	NA	"\"The Paragon method setting that controls whether 'Bias Correction' is invoked in quantitation analysis; this correction is a normalization to set the central tendency of protein ratios to unity.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002431"	"Paragon: channel to use as denominator in ratios"	NA	"\"The Paragon method setting that controls which label channel is used as the denominator in calculating relative expression ratios.\" [PSI:PI]"	"MS:1002421 ! Paragon input parameter"	"value-type:xsd\:string \"The allowed value-type for this CV term.\""	"has_value_type xsd\:string ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002432"	"search engine specific input metadata"	NA	"\"Search engine specific metadata that are not user-controlled settings.\" [PSI:PI]"	"MS:1001249 ! search input details"	NA	NA	NA	FALSE	NA	NA	NA
"MS:1002433"	"Paragon: modified data dictionary or parameter translation"	NA	"\"This metric detects if any changes have been made to the originally installed key control files for the software; if no changes have been made, then the software version and settings are sufficient to enable exact reproduction; if changes have been made, then the modified ParameterTranslation- and ProteinPilot DataDictionary-XML files much also be provided in order to exactly reproduce a result.\" [PSI:PI]"	"MS:1002432 ! search engine specific input metadata"	"value-type:xsd\:boolean \"The allowed value-type for this CV term.\""	"has_value_type xsd\:boolean ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
"MS:1002434"	"number of spectra searched"	NA	"\"Number of spectra in a search.\" [PSI:PI]"	"MS:1001249 ! search input details"	"value-type:xsd\:int \"The allowed value-type for this CV term.\""	"has_value_type xsd\:int ! The allowed value-type for this CV term"	NA	FALSE	NA	NA	NA
